nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
113,Aanvraag,"(officieel) verzoek, iets (officieel) vragen aan een bevoegde macht.",Class,,{2F2A3590-9B34-4ec5-B0AE-B487ED241155},,Archief,,,,,,,,,,,,20022026-121457,
114,Archief,De bewaarplaats van belangrijke gegevens die zijn vastgelegd in documentvorm alsook de verzameling van documenten die voor een bepaald doel vervaardigd zijn.,Class,,{E09E5B44-4D39-455a-B0A5-390A63AC0C43},,Archief,,,,,,,,,,,,20022026-121457,
115,Archiefcategorie,Typologie van een archief conform landelijke indeling,Class,,{66DB38CC-932D-462c-9791-C60237EA9B7A},,Archief,,,,,,,,,,,,20022026-121457,
116,Archiefstuk,"Bijeengebrachte informatie, ongeacht het medium, die wordt gecreëerd, ontvangen en gearchiveerd door een bureau, een instelling, een organisatie of een individu met het oog op het nakomen van wettelijke verplichtingen of het uitvoeren van zakelijke transacties.(AAT)",Class,,{369E453B-4C3A-48dc-9619-C36232B339D9},,Archief,,,,,,,,,,,,20022026-121457,
117,Auteur,De persoon die verantwoordelijk is voor de inhoud van een (digitaal) document,Class,,{BCAFBBCD-851E-4235-9D85-88EC71F2245B},,Archief,,,,,,,,,,,,20022026-121457,
118,Bezoeker,Een persoon die iemand of iets bezoekt.,Class,,{066C9C37-0FAF-4239-8D7D-B7EBE42E4918},,Archief,,,,,,,,,,,,20022026-121457,
119,Depot,Plaats waar iets bewaard wordt.,Class,,{604A6143-DE7F-4950-B3D4-DFB88C7F4670},,Archief,,,,,,,,,,,,20022026-121457,
120,DigitaalBestand,Bestand dat uitsluitend met behulp van besturingsprogrammatuur of toepassingsprogrammatuur geraadpleegd kunnen worden,Class,,{FEFE9DBE-921F-4cc4-99C5-972A9C5F4C6E},,Archief,,,,,,,,,,,,20022026-121457,
121,Indeling,Onderwerpen groeperen in samenhangende categorieën.,Class,,{13119DEC-D451-4bec-BB37-7B1944ACCA9D},,Archief,,,,,,,,,,,,20022026-121457,
122,Index,,Class,,{C45E0D5D-3B2F-40a7-B12C-B6E910C516FA},,Archief,,,,,,,,,,,,20022026-121457,
123,Kast,Object met een permanent karakter dat dient om iets in te bergen en te beschermen.,Class,,{CA844994-4AAE-417f-82A3-31CA5432237A},,Archief,,,,,,,,,,,,20022026-121457,
124,Nadere Toegang,"De bevoegdheid om gegevens te raadplegen, bepaalde plaatsen te betreden of een bepaalde taak uit te oefenen.",Class,,{7A080605-07C5-4947-9B35-BC6EBE2041FA},,Archief,,,,,,,,,,,,20022026-121457,
125,Ordeningsschema,Ordening om archief en collecties beter vindbaar en bruikbaar voor betrokkenen.,Class,,{B61986A2-B8E7-4e69-AD55-E61771FDEEB4},,Archief,,,,,,,,,,,,20022026-121457,
126,Plank,"Deel, plaat; stuk hout breder dan het dik is en langer dan breed.",Class,,{D9693C25-0F66-4504-BE2B-4BBF66071026},,Archief,,,,,,,,,,,,20022026-121457,
127,Rechthebbende,Een rechthebbende is iemand die rechten heeft op een goed.,Class,,{9AE5BCE3-AD6D-4241-9651-823400E3745F},,Archief,,,,,,,,,,,,20022026-121457,
128,Stelling,"Een systeem om goederen op te slaan die worden vervoerd en opgeslagen op pallets, in bundels of per stuk.(Wikipedia)",Class,,{78DA1B42-4AF8-4650-81A0-7F2C3A450B3D},,Archief,,,,,,,,,,,,20022026-121457,
129,Uitgever,Iemand die iets op de markt brengt; iemand die iets uitgeeft,Class,,{59CF7225-3D61-42e2-A399-7EB13450D97D},,Archief,,,,,,,,,,,,20022026-121457,
130,Vindplaats,Een plek waar men iets gevonden heeft.,Class,,{D7947186-4317-407b-A456-41DF5187E810},,Archief,,,,,,,,,,,,20022026-121457,
131,Erfgoed Object,Uit het verleden geërfde materiële en immateriële objecten ,Class,,{71A5C565-C2CC-495f-910A-76C199C6AF0E},,Generieke Entiteiten Erfgoed,,,,,,,,,,,,20022026-121457,
132,Historisch Persoon ,Natuurlijk persoon waarvan informatie beschikbaar is uit het verleden.,Class,,{3BBB3264-592A-4d8c-A741-C2A3C38E3932},,Generieke Entiteiten Erfgoed,,,,,,,,,,,,20022026-121457,
133,Historische Rol,Rol waarvan informatie beschikbaar is uit het verleden.,Class,,{4A1697B7-534B-4dc2-A5A2-8C13E7DA24B2},,Generieke Entiteiten Erfgoed,,,Historische Rol,Rol waarvan informatie beschikbaar is uit het verleden.,,,,https://gemmaonline.nl/index.php/GEMMA/id-03179e7a-0179-461d-8028-bdb5a34d8f1d,,03179e7a-0179-461d-8028-bdb5a34d8f1d,business-object,20022026-121457,
134,Objectclassificatie,"Systematische identificatie en ordening van objecten in categorieën overeenkomstig logisch gestructureerde conventies, methoden en procedureregels weergegeven in een classificatiesysteem.",Class,,{65792171-62FA-4c35-930A-8B9C999ADC14},,Generieke Entiteiten Erfgoed,,,,,,,,,,,,20022026-121457,
135,Ambacht,Beroep waarbij een handwerker met gereedschap eindproducten maakt.,Class,,{54944273-F312-44b2-A78D-43488F915429},,Monumenten,,,,,,,,,,,,20022026-121457,
136,Beschermde Status,"Status van de bescherming van een monument. Een monument / erfgoed is een overblijfsel van kunst, cultuur, architectuur of nijverheid dat van algemeen belang wordt geacht vanwege de historische, volkskundige, artistieke, wetenschappelijke, industrieel-archeologische of andere sociaal-culturele waarde. Vormen van monument / erfgoed met de status rijks- provinciaal- of gemeentelijke monument / erfgoed zijn beschermd op grond van een besluit van respectievelijk het Ministerie OCW, de provincie of de gemeente,",Class,,{32C02923-EE3A-4553-B94B-31E0C273A829},,Monumenten,,,,,,,,,,,,20022026-121457,
137,Bouwactiviteit,Het bouwen van een bouwwerk.,Class,,{4AD539EC-A308-43da-B025-17A1647303F3},,Monumenten,,,,,,,,,,,,20022026-121457,
138,Bouwstijl,Trant van bouwen met bepaalde kenmerken in een bepaalde periode. In de betrokken tijdperken waren het geen levende voorstellingen; het zijn later geformuleerde (generaliserende) geschiedkundige constructies. Doelbewust komt deze tendens op sedert c. 1830. (Haslinghuis),Class,,{8C0888C9-7B2E-4fcb-AEFF-E1733875CDCA},,Monumenten,,,,,,,,,,,,20022026-121457,
139,Bouwtype,Typering van een bouwstijl,Class,,{5E9DAFBB-C9B5-4706-A43D-07AD4979DED4},,Monumenten,,,,,,,,,,,,20022026-121457,
140,OorspronkelijkeFunctie,De functie van een object na bouw of oplevering,Class,,{49993EF9-ED8B-49e0-B8F7-FC7C8C28669D},,Monumenten,,,,,,,,,,,,20022026-121457,
141,Activiteit,"Ieder menselijk handelen waarbij, of ieder menselijk nalaten waardoor een verandering of effect in de (fysieke) leefomgeving wordt of kan worden bewerkstelligd. ",Class,,{A1C60F39-3074-4d1c-A37D-5F431F54DF92},,Musea,,,,,,,,,,,,20022026-121457,
142,Activiteitsoort,Typering van een activiteit,Class,,{D77AB8CF-E4B1-49fd-BE78-FE358FF76F13},,Musea,,,,,,,,,,,,20022026-121457,
143,Balieverkoop,Verkoop aan de balie,Class,,{EA2D32A2-5ED5-45c8-AC33-57C35981B3BC},,Musea,,,,,,,,,,,,20022026-121457,
144,Balieverkoop Entreekaart,Verkoop van een entreekaart aan de balie,Class,,{90E24064-EBB7-4ffc-9640-F7C31678899F},,Musea,,,,,,,,,,,,20022026-121457,
145,Belanghebbende,Een persoon wiens belang rechtstreeks bij een besluit is betrokken.,Class,,{576642BA-9AF9-42fc-831A-F9D3138F20FC},,Musea,,,,,,,,,,,,20022026-121457,
146,Belangtype,Sort van belang,Class,,{3F7BCCE5-7292-40d6-A4EB-21F7B9F25236},,Musea,,,,,,,,,,,,20022026-121457,
147,Bruikleen,Lening voor tijdelijk gebruik,Class,,{452312FD-05FB-4abc-A48B-C605F7E3E193},,Musea,,,,,,,,,,,,20022026-121457,
148,Collectie,Een verzameling van verworven voorwerpen die is samengesteld op grond van vastgestelde criteria.,Class,,{6DC28A18-DF54-4b92-A592-5F717935CA67},,Musea,,,,,,,,,,,,20022026-121457,
149,Doelgroep,"Een groep mensen of klanten die een bedrijf of organisatie wil benaderen om een product, dienst of informatie onder de aandacht te brengen",Class,,{0598561F-667E-4926-9BF5-66A928358E9F},,Musea,,,,,,,,,,,,20022026-121457,
150,Entreekaart,Bewijs van toegang tot een gebouw of voorstelling,Class,,{E46CB962-A2BC-4656-A0C1-D7DBCCA0C528},,Musea,,,,,,,,,,,,20022026-121457,
151,Incident,Niet-gepland(e) gebeurtenis die of voorval dat tot schade of verlies leidt,Class,,{CE85A5E9-AD75-40e7-8EBF-A484E4CBEEDC},,Musea,,,,,,,,,,,,20022026-121457,
152,Lener,"Iemand die iets te leen krijgt, met name iemand die boeken, digitale bestanden of apparatuur leent bij een museum, bibliotheek, mediatheek of een andere uitleeninstantie",Class,,{68C42EEA-6985-483e-99E6-E0F1FB71D622},,Musea,,,,,,,,,,,,20022026-121457,
153,Mailing,Per post verstuurde inhoud,Class,,{48BCF2C2-609C-4e4c-991E-8BDA80E0C7C7},,Musea,,,,,,,,,,,,20022026-121457,
154,Museumobject,"Beschrijving van een fenomeen in de werkelijkheid met een zekere cultuurhistorische waarde die deel uitmaakt van de culthuurhistorisch object index. Een museum object kan gedifiniëerd worden als een object met betrekking tot gebouwd, archeologisch, roerend of cultuurlandschappelijk erfgoed. Denk hierbij bijvoorbeeld aan een gebouwd of archeologisch rijksmonument, een schilderij of een beschermd stads- of dorpsgezicht.",Class,,{BBCF9DBE-70AD-431c-B698-7F0D69D07050},,Musea,,,,,,,,,,,,20022026-121457,
155,Museumrelatie,Betrekking waarin het museum en personen tot elkaar staan,Class,,{C73389B7-7BCD-4496-888B-6ABEE9DE01FB},,Musea,,,,,,,,,,,,20022026-121457,
156,Omzetgroep,"Artikelen worden gebruikt om omzet te registreren in de shop, de horeca of elders. De omzet wordt vervolgens getotaliseerd op rapportages. Om de artikelen te groeperen moet ieder artikel tot een omzetgroep behoren.",Class,,{2A7D73D7-87EA-4b61-88BB-F061DDBF52D9},,Musea,,,,,,,,,,,,20022026-121457,
157,Prijs,De te betalen hoeveelheid geld,Class,,{BF7BAB5F-7025-4792-8288-47F5B1C53E95},,Musea,,,,,,,,,,,,20022026-121457,
158,Product,Het resultaat van een proces dat in het economisch verkeer een waarde bezit.,Class,,{FF566C6B-077B-4914-8AF7-40EB1EDD388A},,Musea,,,,,,,,,,,,20022026-121457,
159,Productgroep,Groepering van producten,Class,,{42EBA101-3E51-46d5-A234-EC7BA991D3AF},,Musea,,,,,,,,,,,,20022026-121457,
160,Productie-eenheid,"Een (deel van een) productiemiddel, dat zelfstandig (ofwel onafhankelijk van de andere delen van het desbetreffende productiemiddel) kan worden ingezet.",Class,,{D3EF17C3-8100-4a61-9E67-F20924C15CEA},,Musea,,,,,,,,,,,,20022026-121457,
161,Programma,"Een tijdelijke, flexibele organisatiestructuur, die is opgezet om de implementatie van een verzameling met elkaar samenhangende projecten en activiteiten te co&#246;rdineren, te sturen en te controleren teneinde te zorgen voor de realisatie van de eindresultaten en benefits die zijn gerelateerd aan de strategische doelstellingen van de organisatie.",Class,,{3B84D5F0-FCA3-47a5-B90C-F0834DAD6EBD},,Musea,,,,,,,,,,,,20022026-121457,
162,Programmasoort,Typering van een programma,Class,,{43EF5733-B976-4f21-9906-5349FD861BB5},,Musea,,,,,,,,,,,,20022026-121457,
163,Reservering,"Het vooraf bespreken van een plaats in een openbare gelegenheid, vervoermiddel, restaurant e.d.",Class,,{11AB7925-5C96-4615-92F6-4055935221A0},,Musea,,,,,,,,,,,,20022026-121457,
164,Rol,"Een samenhangende set van taken, bevoegdheden en verantwoordelijkheden van een gebruiker.",Class,Gebruikersrol,{78C6EB53-77EB-4e9a-B012-E9CD989BDD06},,Musea,,,Rol,"Een samenhangende set van taken, bevoegdheden en verantwoordelijkheden van een gebruiker.",,Gebruikersrol,,https://gemmaonline.nl/index.php/GEMMA/id-f67c1bc6-2240-4c34-a008-f42cf551b005,Rol (Museum),f67c1bc6-2240-4c34-a008-f42cf551b005,business-object,20022026-121457,
165,Rondleiding,Bezichtiging met toelichting,Class,,{2EE54C3D-0D8B-440e-A4A4-031273313901},,Musea,,,,,,,,,,,,20022026-121457,
166,Samensteller,"Iemand die stukken informatie samenbrengt in tentoonstelingen, presentaties en naslagwerken.",Class,,{E5566AF6-3D43-4b2f-B658-F67F6C1C511D},,Musea,,,,,,,,,,,,20022026-121457,
167,Standplaats,"vanaf een vaste locatie te koop aanbieden, verkopen of afleveren van goederen of aanbieden van diensten, gebruikmakend van fysieke middelen zoals een kraam, een wagen of een tafel",Class,,{98F3132E-F97A-4f49-B4F5-28618BB693F8},,Musea,,,,,,,,,,,,20022026-121457,
168,Tentoonstelling,Een uitstalling van voorwerpen om door het grote publiek bekeken te worden.,Class,,{069C9894-5E07-4c95-AC28-EB4A5EBFD165},,Musea,,,,,,,,,,,,20022026-121457,
169,Voorziening,Middel om services/maatregelen in te vullen.,Class,,{8D3666E3-F2DA-4cba-BF67-EFED9AAD97CC},,Musea,,,,,,,,,,,,20022026-121457,
170,Winkelverkoopgroep,Groepering van winkelverkopen,Class,,{CE76218E-E56C-4c15-A29B-5EB14B7E084F},,Musea,,,,,,,,,,,,20022026-121457,
171,Winkelvoorraaditem,Onderdeel in de winkelvoorraad,Class,,{9D19BC40-5EED-408d-AFA3-7C16F8E7E65F},,Musea,,,,,,,,,,,,20022026-121457,
172,Zaal,Grote ruimte in een gebouw,Class,,{6850BC5E-444E-4d33-A8A7-9B345502E275},,Musea,,,,,,,,,,,,20022026-121457,
173,Aantal,Een onbepaalde maar telbare hoeveelheid,Class,,{E8BAADC6-ABB5-4586-8E4B-F1689CAEA1A1},,Sport,,,,,,,,,,,,20022026-121457,
174,Belijning,"Op of in het oppervlak van de verharding aangebrachte tekens ter geleiding, waarschuwing, regeling of informatie van het verkeer",Class,,{9E01AD8B-D856-4a58-9CE1-06C70F628350},,Sport,,,,,,,,,,,,20022026-121457,
175,Bezetting,Aantal deelnemers aan een activiteit,Class,,{D9F56210-BF72-42e4-A1BC-AD7F683D55A0},,Sport,,,,,,,,,,,,20022026-121457,
176,Binnenlocatie,Locatie binnen een gebouw,Class,,{6508657D-7C3F-4261-B647-5D3B077A20F9},,Sport,,,,,,,,,,,,20022026-121457,
177,Onderhoudskosten,"Kosten voor het onderhoud van iemand of iets, hetzij om te voorzien in de levensbehoeften van personen, hetzij voor de instandhouding en verzorging van zaken.",Class,,{5C8F7563-D1FF-4622-8565-F48A1BCAB9E3},,Sport,,,,,,,,,,,,20022026-121457,
178,Sport,Een fysieke bezigheid met vaste regels en waarbij vaak sprake is van competitieverband. Sporten kunnen ook recreatief beoefend worden.,Class,,{567576EB-3CE1-43dd-8BD4-58310C3DA04B},,Sport,,,Sport,Een fysieke bezigheid met vaste regels en waarbij vaak sprake is van competitieverband. Sporten kunnen ook recreatief beoefend worden.,,,,https://gemmaonline.nl/index.php/GEMMA/id-d20f1f99-a50d-4b75-9e9e-072e84b10270,,d20f1f99-a50d-4b75-9e9e-072e84b10270,business-object,20022026-121457,
179,Sportlocatie,Locatie waar de betreffende sport plaatsvindt,Class,,{BE5E10D0-FD83-4b0a-B5D2-4A7EE6B9C53B},,Sport,,,,,,,,,,,,20022026-121457,
180,Sportmateriaal,Materieel om sport mee te beoefenen of ter odnersteuning van de sportuitvoering.,Class,,{5B64A5F8-64B5-4d1b-BEDD-486ED2C2C493},,Sport,,,,,,,,,,,,20022026-121457,
181,Sportpark,"Geheel van terreinen, gebouwen en voorzieningen voor verschillende takken van sport.",Class,,{FE1A2EF2-44FA-46fa-A583-7BAB858E17FD},,Sport,,,,,,,,,,,,20022026-121457,
182,Sportvereniging,Organisatievorm waarin sport bedreven kan worden,Class,,{852AD372-B353-49c2-A4E7-F87D8AA96AD7},,Sport,,,,,,,,,,,,20022026-121457,
183,Veld,Een stuk land dat speciaal voor het bedrijven van een veldsport gereedgemaakt is,Class,,{D1889096-CC76-48a8-A9DF-8151FFF1E0AC},,Sport,,,,,,,,,,,,20022026-121457,
184,Gemeentebegrafenis,Teraardebestelling onder verantwoordelijjkheid van de gemeente.,Class,,{F2DBE01F-7535-4f26-9DF2-081EF8632F36},,Gemeentebegrafenissen,,,,,,,,,,,,20022026-121457,
185,AOM_AanvraagWmoJeugd,*AOM_AanvraagWmoJeugd* is een objecttype in het gegevensmodel voor Wmo en Jeugd dat een **aanvraagtraject voor ondersteuning onder de Wet maatschappelijke ondersteuning (Wmo) en/of Jeugdwet** representeert.,Class,,{BE7C28C6-0922-4c6a-A953-3D598D991AB5},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
186,AOMMeldingWmoJeugd,*AOMMeldingWMOJeugd* is een objecttype in het gemeentelijk gegevensmodel dat een **melding van een situatie of hulpvraag binnen het kader van de Wet maatschappelijke ondersteuning (Wmo) en/of Jeugdwet** representeert.,Class,,{0FA25A4F-DF7F-4feb-9460-19D054E874F8},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
187,Beperking,"Een stoornis of conditie ‚ lichamelijk, zintuiglijk en-of geestelijk ‚ die een normaal maatschappelijk functioneren belemmert en nadelige sociale gevolgen met zich meebrengt.",Class,,{F110608E-9C6A-4d66-BDCB-F4B2465E3CFD},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
188,Beperkingscategorie,Een categorisering van beperkingen,Class,,{4E835898-6623-457f-99B4-C688D465F720},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
189,Beperkingscore,Getalsmatige duiding van een beperking,Class,,{5EDE0349-8865-4b90-9A18-235C5AA660C4},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
190,Beperkingscoresoort,Typering van beperkingscores,Class,,{6B63630A-8A30-454d-B8C4-252D4C30A3BF},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
191,Beschikking,"In het bestuursrecht: Een beslissing van een overheidsorgaan in een concreet geval, bijvoorbeeld het verlenen van een bouwvergunning. In het civiele recht: een rechterlijke uitspraak in een procedure die begint met een verzoekschrift.",Class,,{71D7E96D-641A-4b6a-A325-DED07C3B5836},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
192,Beschikkingsoort,Typering van een beschikking,Class,,{FD14E04F-26A1-42ba-8E47-5F43AF539877},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
193,Beschikte Voorziening,Een voorziening waarover een beschikking is gedaan.,Class,,{975C3DA3-930A-49d8-B54F-2A560DC2AD5A},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
194,Budgetuitputting,Overzicht van de te verwachte inkomsten en uitgaven over een bepaalde periode,Class,,{679162ED-0B45-4fb2-B16E-421C25A107F5},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
195,Declaratie,Een opgave van te vergoeden kosten.,Class,,{5E542F35-E413-49c4-8FB7-335B6BE9667A},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
196,Declaratieregel,Een *declaratieregel* is de **administratieve regel** waarin het **volume van één product of geleverde prestatie** binnen een bepaalde declaratieperiode voor één cliënt wordt vastgelegd.  ,Class,,{F73F6BFE-9CFE-4497-80E3-CADAA344CF69},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
197,Leefgebied,Gebied waarin alle activiteiten van een inwoner zich kunnen afspelen,Class,,{C55180D9-A5C3-4859-BD88-7686F5384157},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
198,Levering,"Levering van zorg door leverancier. Is in het geval van resultaatverplichting steeds: 1 stuk

In PxQ uren maal tarief",Class,,{F0CE97B6-3004-4424-A0AA-5034BC0144D1},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
199,Leveringsvorm,"Zorg die onder de Wlz, de Zvw-Wijkverpleging of de Wmo 2015 valt, kan aan personen als zorg in natura (zin) worden geleverd of bekostigd worden uit een persoonsgebonden budget (pgb).",Class,,{F35DA519-FA0C-48ae-9EFC-C4EBEC4BF144},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
200,Melding Eigen bijdrage,Aangifte van de evetuele eigen bijdrage,Class,,{A9D093FB-B3D1-46e5-B263-6C4D61F0C5D1},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
201,PGB-Toekenning,"Betreft alleen toegekende voorzieningen met als leveringsvorm PGB
Opgebouwd op basis van het TKB (Toekenninsgbericht) aan het SVB, en het BAB-bericht (budgetafsluiting). zie: https://istandaarden.nl/istandaarden/ipgb 

 ",Class,,{84FE9B56-158D-4b65-BCC1-5FE29D071FCC},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
202,Score,Het aantal behaalde punten,Class,,{5A367DA9-DE05-4b3b-954D-24271FD4FB76},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
203,Scoresoort,Typologie van score,Class,,{653EA248-1547-4f8b-B026-B44FEEC711B2},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
204,Tarief,Hoogte van een bedrag voor een bepaald product of dient,Class,,{57F01465-EE56-4c33-9BD9-8DB351A2C530},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
205,Team,"Een groep personen die door middel van samenwerking een gezamenlijk doel nastreeft, waarbij de teamleden afhankelijk van elkaar zijn om het doel te bereiken.",Class,,{909A4134-4697-481e-9110-6386D0F6CAAD},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
206,Toewijzing,Toewijzing die door gemeente aan zorgaanbieder wordt gestuurd. zie https://informatiemodel.istandaarden.nl/2019/views/view_274300.html ,Class,,{01ECE551-A7B0-4b99-B6E7-F654D6AC15D5},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
207,Verplichting Wmo Jeugd,"*Verplichting Wmo Jeugd* is de wettelijke plicht van gemeenten om inwoners ondersteuning, hulp of zorg te bieden wanneer zij dat nodig hebben op grond van de Wet maatschappelijke ondersteuning (Wmo) en de Jeugdwet.  ",Class,,{EC0FB9CB-B407-49b4-8FCF-8837E7A72DA9},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
208,Verzoek om Toewijzing,"Verzoek tot toewijzing dat vanuit leverancier (via H10-portal) aan de gemeente wordt gestuurd. Zie https://informatiemodel.istandaarden.nl/2019/views/view_274300.html

 ",Class,,{9F392B0B-1654-4b4e-9261-F0A90DA1F7BD},,Generiek Jeugd en Wmo,,,,,,,,,,,,20022026-121457,
